customer_id,age,gender,marital_status,dependents,education,employment_type,monthly_income,annual_income,existing_loan,existing_loan_amount,monthly_debt,debt_to_income_ratio,savings,bank_balance,assets,credit_history,previous_loans,previous_defaults,payment_history,credit_utilization,credit_score,loan_type,requested_loan_amount,loan_term,interest_rate,collateral_value,approved_loan_amount,loan_status
101096,50,Female,Married,1,Postgraduate,Contract,42696.81,537374.1,No,0.0,3073.25,0.072,438937.14,177767.16,3535445.22,Poor,3,0,68.87,0.214,673,Business,822842.41,48,15.26,1397095.12,0.0,Rejected
101097,54,Female,Single,0,Postgraduate,Salaried,86151.58,1002076.27,No,0.0,43207.71,0.5015,281584.7,203883.69,630954.96,Good,2,0,78.29,0.516,664,Education,243351.3,72,18.59,0.0,228800.0,Approved
101098,43,Male,Divorced,0,Postgraduate,Self-employed,78779.27,883902.89,No,0.0,6674.96,0.0847,168230.43,68762.74,1563672.92,Good,1,1,56.65,0.4088,633,Auto,995800.33,48,15.79,1732959.91,0.0,Rejected
101099,48,Male,Married,2,Undergraduate,Self-employed,192820.99,2465828.3,Yes,373462.55,73021.57,0.3787,159423.21,190407.35,1690524.99,Good,5,1,60.35,0.1836,775,Auto,573987.83,48,19.96,362182.64,0.0,Rejected
101100,50,Male,Single,1,Graduate,Salaried,86355.49,1028514.16,Yes,57561.57,11155.49,0.1292,879464.52,650553.03,3858169.15,Average,1,0,69.43,0.1392,696,Personal,456823.2,36,14.3,0.0,0.0,Rejected
101101,49,Male,Single,0,Postgraduate,Salaried,105756.99,1333880.25,No,0.0,1362.81,0.02,235879.52,114396.31,1110484.72,Good,0,0,93.06,0.1532,743,Personal,296238.89,24,12.1,0.0,249700.0,Approved
101102,44,Female,Married,1,Graduate,Salaried,60833.59,732500.79,No,0.0,19095.93,0.3139,170454.65,118834.89,1750208.22,Good,2,0,79.94,0.3123,688,Home,484792.09,60,17.14,585604.85,0.0,Rejected
101103,44,Male,Married,4,Postgraduate,Business,37743.66,479634.75,No,0.0,7124.12,0.1888,315184.6,189018.33,727074.68,Average,2,0,79.88,0.5352,642,Personal,939744.12,60,15.46,0.0,183000.0,Approved
101104,43,Male,Married,0,Undergraduate,Business,63538.81,776599.78,Yes,105916.68,6056.73,0.0953,296381.9,118921.91,1095110.88,Poor,1,0,99.28,0.0545,733,Auto,525902.31,72,15.82,438538.68,0.0,Rejected
101105,27,Female,Married,1,Postgraduate,Salaried,17163.22,202999.31,Yes,827319.4,4107.99,0.2393,770821.87,680183.36,3055920.32,Good,1,0,83.16,0.1008,723,Home,2536031.24,60,14.96,3193789.01,0.0,Rejected
101106,45,Male,Married,1,Undergraduate,Self-employed,64246.25,756111.56,No,0.0,9269.02,0.1443,273334.81,117651.62,995766.51,Poor,1,0,67.78,0.3988,577,Personal,1039304.69,36,16.26,0.0,0.0,Rejected
101107,24,Female,Married,4,Undergraduate,Salaried,77104.39,903820.41,No,0.0,32864.87,0.4262,254357.17,99627.64,4210842.73,Good,1,0,100.0,0.2249,753,Personal,614067.34,60,16.34,0.0,337700.0,Approved
101108,30,Female,Married,0,Postgraduate,Salaried,47719.18,568026.24,No,0.0,12864.48,0.2696,130083.48,103361.56,391759.41,Good,3,1,88.97,0.1776,718,Personal,611966.54,36,17.41,0.0,0.0,Rejected
101109,51,Female,Married,1,Graduate,Salaried,78936.05,944706.2,Yes,895877.92,38240.0,0.4844,473303.69,336247.77,1250595.43,Good,1,0,100.0,0.027,743,Personal,1944606.55,48,18.17,0.0,300800.0,Approved
101110,46,Female,Single,2,Graduate,Salaried,117263.6,1427911.49,No,0.0,40386.61,0.3444,91021.32,70277.14,2494955.91,Average,2,0,100.0,0.2463,803,Personal,421517.83,60,15.83,0.0,430100.0,Approved
101111,53,Male,Married,0,Undergraduate,Salaried,69684.19,823050.11,No,0.0,9087.56,0.1304,106290.33,95495.74,8028611.91,Poor,1,0,74.43,0.0934,723,Auto,951278.94,60,16.53,1466725.42,0.0,Rejected
101112,35,Male,Married,3,Postgraduate,Salaried,61555.01,790651.21,No,0.0,19801.66,0.3217,20554.23,16049.17,1741232.38,Good,3,0,90.13,0.3625,754,Personal,417763.84,36,16.78,0.0,271800.0,Approved
101113,26,Female,Married,0,Graduate,Salaried,52291.73,668092.43,No,0.0,17488.67,0.3344,1130216.8,627367.78,2534162.37,Good,0,0,95.78,0.6134,676,Education,1062887.19,36,17.4,0.0,0.0,Rejected
101114,36,Male,Married,0,Graduate,Salaried,56360.44,684126.52,Yes,975211.22,16568.74,0.294,532505.79,564740.47,1900937.67,Average,1,0,81.88,0.2701,703,Business,1858237.67,36,16.11,1612478.77,0.0,Rejected
101115,39,Male,Married,0,Graduate,Salaried,192462.67,2480865.97,No,0.0,32882.92,0.1709,73625.05,46774.21,4568090.08,Average,2,0,100.0,0.2187,769,Auto,2123536.03,12,17.24,1945469.51,980700.0,Approved
101116,39,Male,Married,1,Postgraduate,Self-employed,41936.34,532707.98,Yes,1162135.72,21459.29,0.5117,97937.76,79236.35,1021412.34,Average,2,0,76.61,0.7406,609,Personal,2806095.96,24,19.53,0.0,0.0,Rejected
101117,49,Male,Married,2,Graduate,Self-employed,45800.8,543238.8,No,0.0,14717.68,0.3213,65605.27,45032.95,3155180.83,Good,1,0,68.67,0.2618,689,Business,537943.82,36,16.21,500790.59,277500.0,Approved
101118,34,Male,Married,1,Graduate,Self-employed,109261.69,1336491.0,Yes,1827271.63,8886.7,0.0813,292025.31,254381.62,1875255.1,Good,2,0,82.17,0.548,683,Auto,678157.4,48,14.91,1149137.66,0.0,Rejected
101119,42,Male,Divorced,1,Undergraduate,Business,42495.96,508968.78,No,0.0,11565.18,0.2721,412901.45,280084.55,575153.42,Average,4,0,87.28,0.5397,607,Auto,260017.74,72,16.97,233553.11,0.0,Rejected
101120,28,Male,Married,1,Graduate,Salaried,105359.47,1337905.75,No,0.0,52726.37,0.5004,170131.12,70367.71,4449789.12,Good,1,0,100.0,0.2611,713,Business,324126.44,24,16.15,519085.72,0.0,Rejected
101121,43,Female,Married,2,Graduate,Self-employed,38829.57,450052.08,No,0.0,3447.65,0.0888,197456.65,219879.74,1904942.18,Good,5,0,100.0,0.5742,725,Personal,1026978.8,60,14.82,0.0,0.0,Rejected
101122,38,Male,Married,2,Graduate,Business,64608.5,731709.53,No,0.0,5808.32,0.0899,46173.56,31468.75,3832311.74,Poor,2,1,78.06,0.3689,612,Business,254495.8,36,16.55,231250.12,0.0,Rejected
101123,31,Male,Married,0,Graduate,Salaried,108296.92,1299177.74,No,0.0,8787.47,0.0811,174294.35,112644.04,1365707.13,Good,3,0,80.5,0.4313,757,Business,331942.37,36,15.77,440361.77,0.0,Rejected
101124,36,Male,Married,2,Postgraduate,Self-employed,33091.74,383744.47,No,0.0,10900.07,0.3294,916726.57,466477.93,2057596.4,Good,2,0,79.32,0.4877,718,Auto,266597.77,72,17.39,357844.01,178200.0,Approved
101125,36,Male,Divorced,4,Graduate,Self-employed,97245.02,1128967.14,Yes,384476.37,16480.45,0.1695,100373.96,50450.69,1516133.06,Good,1,0,75.33,0.1216,717,Personal,481218.51,48,12.93,0.0,374700.0,Approved
101126,35,Male,Married,3,Postgraduate,Salaried,106669.96,1271414.65,No,0.0,22567.82,0.2116,260590.59,168190.39,1906377.92,Good,1,0,83.18,0.3684,713,Personal,899523.25,36,15.81,0.0,0.0,Rejected
101127,56,Male,Divorced,1,Postgraduate,Self-employed,56164.65,662362.77,Yes,134637.68,11944.76,0.2127,574261.56,593331.91,2293366.83,Poor,0,0,87.52,0.2577,727,Home,935940.72,36,15.41,695542.75,301700.0,Approved
101128,37,Female,Married,0,Undergraduate,Salaried,131493.97,1560260.08,No,0.0,37055.59,0.2818,357732.39,351191.49,2181196.0,Good,2,0,65.39,0.4498,697,Personal,1963352.2,72,18.89,0.0,0.0,Rejected
101129,36,Male,Divorced,0,Graduate,Salaried,59095.86,703534.88,No,0.0,27819.72,0.4708,590128.76,404313.29,1234630.49,Average,1,0,38.18,0.0709,656,Education,1462561.53,24,19.08,0.0,0.0,Rejected
101130,21,Female,Married,0,Undergraduate,Business,61413.52,745468.36,No,0.0,13112.08,0.2135,487896.2,282048.8,2156170.23,Average,1,0,94.11,0.1888,657,Education,419919.11,48,15.26,0.0,0.0,Rejected
101131,29,Male,Married,1,Graduate,Business,96335.06,1126362.38,No,0.0,49636.51,0.5152,3225431.79,4154815.62,2512643.72,Average,1,0,52.51,0.3139,656,Home,149585.57,48,18.0,228097.67,0.0,Rejected
101132,35,Male,Married,3,Graduate,Business,128132.85,1503917.41,No,0.0,17122.88,0.1336,382939.79,325773.96,1601097.63,Good,4,1,72.22,0.2296,638,Personal,1420163.79,60,16.34,0.0,0.0,Rejected
101133,31,Male,Married,1,Graduate,Self-employed,13731.57,170628.45,No,0.0,4434.26,0.3229,19063.28,22791.58,3932500.1,Good,4,0,94.4,0.3881,707,Business,1022201.31,84,18.24,1029740.9,0.0,Rejected
101134,52,Female,Married,1,Undergraduate,Salaried,20673.7,259918.79,No,0.0,3794.78,0.1836,90279.99,86095.4,1462074.13,Average,4,0,100.0,0.3082,670,Home,214643.27,60,15.53,155899.15,0.0,Rejected
101135,36,Male,Married,2,Graduate,Self-employed,32010.8,411820.28,Yes,896091.52,8627.03,0.2695,84916.06,61857.65,15088771.8,Poor,1,1,79.09,0.1319,647,Auto,179882.0,48,15.38,196056.12,0.0,Rejected
101136,51,Male,Married,5,Postgraduate,Contract,91599.1,1101397.05,No,0.0,15714.93,0.1716,25757.81,22727.84,1369662.31,Good,3,0,90.62,0.2884,806,Home,243316.97,24,16.24,153558.27,0.0,Rejected
101137,39,Male,Married,1,Undergraduate,Contract,73364.73,920552.88,Yes,56588.66,38614.15,0.5263,300599.22,164820.91,8471826.98,Good,2,0,91.7,0.3703,682,Home,778144.7,36,18.37,877819.04,0.0,Rejected
101138,38,Male,Married,1,Undergraduate,Business,23065.41,273508.74,Yes,948196.15,2562.87,0.1111,534280.04,652098.33,452329.4,Average,2,1,76.91,0.6744,599,Business,231504.81,84,16.34,183455.36,0.0,Rejected
101139,37,Female,Married,2,Graduate,Business,188899.38,2309933.06,No,0.0,41183.89,0.218,926259.02,681618.89,3547987.45,Good,0,1,91.5,,775,Home,340263.16,24,15.41,202359.41,0.0,Rejected
101140,38,Female,Married,2,Graduate,Self-employed,88891.05,1071505.33,No,0.0,39834.18,0.4481,204657.61,80206.64,975617.11,Good,1,0,90.86,0.3707,754,Personal,693443.02,24,16.87,0.0,413100.0,Approved
101141,55,Male,Married,4,Graduate,Salaried,56379.53,723993.07,No,0.0,35175.14,0.6239,547201.48,521345.71,13943219.31,Average,3,1,73.59,0.2393,678,Business,600567.98,48,19.72,947298.88,0.0,Rejected
101142,21,Male,Single,0,Graduate,Self-employed,85713.08,1003399.77,Yes,350355.92,13838.72,0.1615,193109.85,137212.27,445372.92,Good,1,0,57.47,0.1717,686,Education,770208.0,48,18.93,0.0,0.0,Rejected
101143,21,Male,Single,2,Graduate,Salaried,54767.38,635898.25,Yes,219760.79,22966.44,0.4193,593989.61,524781.53,660598.39,Average,4,0,58.21,0.165,659,Personal,472309.64,60,17.96,0.0,0.0,Rejected
101144,33,Female,Married,1,Graduate,Salaried,118510.53,1425255.06,Yes,506481.19,16188.28,0.1366,1119347.91,854347.13,2424699.7,Good,4,0,68.31,0.3299,735,Education,926040.95,60,14.75,0.0,0.0,Rejected
101145,38,Male,Married,1,Postgraduate,Self-employed,136510.41,1512154.16,Yes,610758.54,17246.98,0.1263,412286.39,206430.8,681069.9,Good,1,0,100.0,0.5851,726,Personal,591008.33,48,14.48,0.0,545600.0,Approved
101146,45,Male,Single,3,Postgraduate,Contract,153921.55,1852765.84,No,0.0,19958.48,0.1297,1128399.15,703929.53,1496331.45,Average,1,0,69.71,0.0974,708,Home,273913.75,48,15.78,269250.72,0.0,Rejected
101147,43,Female,Married,1,Graduate,Salaried,84958.22,919842.97,Yes,51601.76,10919.79,0.1285,1354921.01,1050200.44,2018339.29,Good,1,0,91.08,0.1497,722,Auto,284610.89,48,14.97,263061.51,265400.0,Approved
101148,34,Female,Married,4,Graduate,Salaried,69104.74,800396.95,No,0.0,18611.83,0.2693,209139.89,144401.17,3220966.25,Poor,0,0,92.7,0.4508,677,Business,367478.91,72,16.01,603018.85,0.0,Rejected
101149,48,Male,Single,2,Postgraduate,Salaried,114839.32,1377943.74,No,0.0,14603.44,0.1272,178010.43,156309.5,492823.17,Average,2,1,100.0,0.0735,671,Auto,625352.41,12,14.81,1111074.66,0.0,Rejected
101150,48,Male,Single,0,Undergraduate,Business,165596.81,1856358.9,Yes,400051.86,49952.12,0.3016,333599.88,216824.86,1089350.2,Good,1,0,78.48,0.3272,714,Auto,267600.51,84,16.85,466593.0,0.0,Rejected
101151,40,Female,Married,2,Undergraduate,Business,56325.27,682877.98,No,0.0,13542.14,0.2404,197092.77,154493.77,1859647.14,Average,3,1,75.6,0.1333,661,Education,735297.28,36,16.32,0.0,0.0,Rejected
101152,48,Female,Married,0,Undergraduate,Business,144862.56,1586758.43,Yes,111239.38,64060.92,0.4422,640830.17,448842.09,5215683.0,Good,1,2,83.44,0.2731,678,Personal,289926.56,72,17.56,0.0,0.0,Rejected
101153,41,Male,Divorced,1,Postgraduate,Salaried,48066.43,575154.95,Yes,111704.77,18214.6,0.3789,587525.98,489922.71,7189639.88,Average,1,1,65.87,0.0851,604,Auto,941158.77,36,16.51,1085034.32,326700.0,Approved
101154,32,Male,Single,3,Undergraduate,Self-employed,42213.23,521509.34,No,0.0,12477.92,0.2956,252159.9,298677.45,1585401.5,Good,1,0,83.73,0.2069,801,Home,1178802.89,48,15.91,1210022.68,301400.0,Approved
101155,45,Male,Single,1,Undergraduate,Salaried,79793.25,1002283.14,No,0.0,29574.57,0.3706,155320.7,130879.43,2512174.15,Good,2,0,92.92,0.5638,692,Home,291085.45,36,17.4,270203.02,0.0,Rejected
101156,39,Male,Single,1,Postgraduate,Salaried,43372.2,552333.8,Yes,386215.12,17424.23,0.4017,230020.25,124700.63,6394501.68,Average,1,2,74.43,0.5336,630,Business,365017.47,48,17.13,541572.05,0.0,Rejected
101157,38,Male,Married,1,Postgraduate,Business,22906.23,265202.29,No,0.0,7503.15,0.3276,558289.83,351993.99,2426170.05,Poor,2,0,66.72,0.2608,647,Business,808720.36,60,18.26,582640.99,0.0,Rejected
101158,53,Female,Single,2,Graduate,Business,58567.33,691396.45,No,0.0,20055.51,0.3424,453328.61,347278.25,972975.11,Good,1,1,89.47,0.4044,681,Personal,921135.49,60,16.83,0.0,240400.0,Approved
101159,21,Male,Single,1,Undergraduate,Self-employed,246141.04,2871902.75,No,0.0,45352.69,0.1843,517217.87,241111.34,629800.62,Average,3,1,67.91,0.2875,697,Home,161013.26,36,14.25,288315.27,0.0,Rejected
101160,24,Male,Married,0,Postgraduate,Business,23426.44,290744.36,Yes,481270.67,1164.87,0.0497,211471.43,206414.39,2172486.01,Average,3,2,77.03,0.4199,583,Business,405759.68,60,13.95,352234.62,0.0,Rejected
101161,26,Female,Married,3,Undergraduate,Salaried,104881.97,1269042.52,Yes,79304.79,39882.01,0.3803,172900.75,131040.07,2136241.96,Average,3,0,100.0,0.4982,735,Home,857509.79,36,16.07,1071674.38,0.0,Rejected
101162,34,Male,Married,3,Graduate,Salaried,,679422.21,No,0.0,12867.63,0.2272,204419.96,151158.84,894623.33,Good,3,1,74.57,0.3661,699,Personal,1051017.15,24,16.04,0.0,0.0,Rejected
101163,35,Male,Married,0,Graduate,Self-employed,44235.97,529500.16,Yes,326008.51,8152.74,0.1843,416176.6,332545.3,1680750.06,Good,3,0,87.38,0.4087,726,Personal,240029.18,12,13.85,0.0,189300.0,Approved
101164,23,Female,Married,0,Graduate,Contract,40935.2,502390.34,No,0.0,6124.15,0.1496,422869.89,368042.76,1447331.58,Good,0,0,77.74,0.2675,719,Home,939767.16,36,14.27,501439.84,0.0,Rejected
101165,28,Male,Married,3,Undergraduate,Business,68689.02,796071.28,No,0.0,8779.6,0.1278,239302.99,177168.69,1206941.49,Good,2,0,100.0,0.4542,716,Personal,1398550.48,48,17.49,0.0,270500.0,Approved
101166,29,Female,Single,1,Undergraduate,Business,55763.45,690380.07,Yes,571445.31,7965.45,0.1428,160081.59,86281.13,3369816.95,Average,2,0,61.33,0.4505,622,Business,460684.28,48,17.15,268981.95,0.0,Rejected
101167,63,Male,Married,2,Postgraduate,Self-employed,90799.77,1103971.82,No,0.0,35982.8,0.3963,3288592.03,2537298.39,1213172.91,Average,1,2,55.0,0.1364,584,Education,1116896.13,72,17.67,0.0,0.0,Rejected
101168,56,Male,Single,0,Graduate,Contract,219585.34,2745289.28,No,0.0,15185.02,0.0692,265205.22,122644.69,2302189.57,Average,0,1,78.1,0.5595,648,Auto,514977.61,36,14.96,641616.01,472500.0,Approved
101169,34,Male,Single,1,Graduate,Self-employed,73949.23,874654.38,Yes,81029.34,14189.21,0.1919,249059.87,136368.37,625243.05,Good,2,1,60.47,0.1677,618,Education,957100.38,60,15.69,0.0,0.0,Rejected
101170,34,Male,Married,1,Undergraduate,Salaried,46544.17,559682.35,Yes,82227.82,12355.86,0.2655,531458.66,2000.0,5262880.21,Good,3,0,58.82,0.2409,683,Home,3270187.24,72,15.15,3968364.4,0.0,Rejected
101171,27,Male,Single,1,Graduate,Self-employed,80654.19,1010290.98,No,0.0,7008.47,0.0869,154046.09,59848.71,3986900.59,Average,0,0,92.46,0.1947,665,Home,380702.98,48,15.77,491126.23,0.0,Rejected
101172,21,Male,Single,2,Graduate,Self-employed,45716.06,523315.72,Yes,337975.16,7518.27,0.1645,142378.6,79945.33,2960561.81,Good,2,0,65.61,0.2666,663,Personal,634441.0,72,13.67,0.0,0.0,Rejected
101173,37,Male,Married,2,Undergraduate,Business,50511.82,635628.19,No,0.0,14784.34,0.2927,95374.88,71492.21,620107.89,Average,2,1,74.5,0.2402,644,Auto,192078.99,24,18.58,203566.13,0.0,Rejected
101174,28,Male,Married,2,Graduate,Salaried,44707.75,530945.76,No,0.0,15136.76,0.3386,568458.46,601937.64,1057870.86,Good,6,0,43.51,0.3512,724,Personal,77403.62,48,18.18,0.0,0.0,Rejected
101175,37,Female,Single,0,Graduate,Contract,109865.41,1359681.39,No,0.0,14897.83,0.1356,1864663.39,626563.26,1975467.01,Good,1,0,99.4,0.547,725,Personal,348802.54,72,14.06,0.0,373100.0,Approved
101176,22,Male,Married,0,Graduate,Contract,105186.91,1303321.3,No,0.0,11784.44,0.112,35065.32,29087.97,103263.95,Good,4,1,51.53,0.2304,686,Business,2244701.65,60,15.76,1783567.0,0.0,Rejected
101177,30,Male,Divorced,1,Graduate,Business,59119.51,704397.8,No,0.0,6835.9,0.1156,164461.33,58709.95,4553068.25,Average,3,0,79.39,0.4351,701,Auto,1248944.59,60,14.97,1580626.92,394600.0,Approved
101178,39,Male,Single,0,Undergraduate,Salaried,29135.98,350101.84,No,0.0,1988.87,0.0683,198500.43,71040.78,734888.73,Poor,3,1,59.37,0.3562,604,Personal,528542.63,48,15.24,0.0,0.0,Rejected
101179,42,Male,Married,3,Undergraduate,Salaried,39876.07,452631.29,Yes,316999.53,6729.02,0.1687,692758.61,736070.45,6031333.24,Average,2,0,91.6,0.3827,626,Home,156583.03,36,15.6,128503.79,0.0,Rejected
101180,42,Male,Single,2,Graduate,Contract,63517.47,707600.98,No,0.0,18500.8,0.2913,135351.21,116596.77,549740.55,Good,2,0,91.65,0.3018,688,Business,255829.63,24,14.98,415980.68,0.0,Rejected
101181,25,Male,Divorced,0,Graduate,Business,124009.23,1494477.64,No,0.0,5024.33,0.0405,101171.47,106940.16,1875182.49,Good,2,1,78.81,0.0707,657,Home,1617891.33,60,14.04,1314720.57,0.0,Rejected
101182,47,Female,Single,3,Graduate,Salaried,12316.57,154748.46,No,0.0,1933.06,0.1569,689466.42,675087.95,9534088.33,Average,2,0,78.14,0.1453,690,Home,362527.83,84,14.41,552043.36,0.0,Rejected
101183,30,Male,Single,2,Graduate,Self-employed,74445.54,886977.97,No,0.0,49306.54,0.6623,101002.61,34643.96,1253578.63,Good,0,0,75.56,0.3511,689,Personal,85090.57,72,18.31,0.0,75900.0,Approved
101184,44,Male,Divorced,1,Undergraduate,Salaried,94379.04,1038401.08,Yes,257950.35,68106.38,0.7216,44784.72,37427.89,9020393.24,Good,0,0,100.0,0.3028,707,Education,383629.22,48,15.75,0.0,0.0,Rejected
101185,38,Female,Married,1,Graduate,Business,95647.44,1126047.11,Yes,844648.29,16151.64,0.1689,152106.92,131008.22,1533457.68,Good,2,0,90.98,0.7043,708,Auto,1222114.7,72,16.18,1906724.53,0.0,Rejected
101186,24,Male,Single,2,Graduate,Self-employed,96505.19,1135050.69,No,0.0,47047.93,0.4875,140004.34,76408.93,888086.27,Average,2,0,81.85,0.3959,703,Personal,175663.09,72,16.47,0.0,0.0,Rejected
101187,35,Male,Married,2,Graduate,Self-employed,116608.8,1379503.3,Yes,679307.39,51605.23,0.4426,286730.89,213807.98,1798773.42,Good,1,2,82.42,0.3218,650,Home,167532.13,36,16.95,86547.72,0.0,Rejected
101188,42,Female,Married,1,Graduate,Salaried,57508.96,661901.52,No,0.0,18042.61,0.3137,125493.52,117884.42,1026400.18,Average,1,0,84.73,0.3459,716,Auto,422324.3,36,15.42,562039.24,0.0,Rejected
101189,44,Female,Married,0,Graduate,Salaried,98361.82,1146114.41,Yes,550884.76,67419.81,0.6854,185944.81,199297.45,449213.41,Average,3,0,77.94,0.4562,658,Business,548044.71,60,20.16,841052.56,0.0,Rejected
101190,37,Male,Single,3,Graduate,Contract,23543.89,265617.73,No,0.0,6812.72,0.2894,204703.59,167325.37,7118151.69,Average,1,0,94.25,0.1484,718,Home,1240784.6,60,17.01,1172085.95,0.0,Rejected
101191,53,Male,Single,0,Undergraduate,Business,50914.28,661254.55,No,0.0,12268.52,0.241,39262.71,24741.29,1027646.01,Good,2,0,76.93,,699,Business,356414.18,84,16.72,305109.55,0.0,Rejected
101192,48,Male,Divorced,1,Undergraduate,Salaried,78673.65,1007285.2,No,0.0,17953.7,0.2282,1251555.17,826488.77,4122763.1,Poor,1,0,80.53,0.5399,659,Home,2080898.81,24,14.67,1963171.17,0.0,Rejected
101193,35,Male,Single,1,Graduate,Salaried,49608.6,572469.61,No,0.0,9903.09,0.1996,1157012.17,899299.51,4532033.23,Good,1,0,56.81,0.5186,662,Education,1407264.18,24,15.1,0.0,0.0,Rejected
101194,46,Male,Single,0,Graduate,Self-employed,37246.95,447845.6,No,0.0,4059.41,0.109,294033.3,99248.91,2235352.73,Good,0,0,88.33,0.3619,749,Personal,663155.17,48,13.89,0.0,0.0,Rejected
101195,57,Male,Single,3,Postgraduate,Business,45665.57,534909.83,No,0.0,17215.92,0.377,29054.98,22109.52,2333623.16,Good,2,0,86.41,0.0999,771,Personal,613752.7,36,18.6,0.0,186500.0,Approved
101196,58,Female,Single,1,Graduate,Salaried,93690.82,1117212.93,No,0.0,14140.69,0.1509,478835.2,241571.99,971670.65,Good,1,0,55.32,0.2174,653,Personal,581198.16,36,15.13,0.0,0.0,Rejected
101197,26,Female,Married,0,Graduate,Self-employed,61225.93,746413.27,Yes,135874.4,6940.63,0.1134,240946.05,200417.0,6651895.99,Good,1,1,63.08,0.163,685,Personal,438408.64,60,17.62,0.0,213600.0,Approved
101198,29,Male,Married,2,Postgraduate,Contract,63672.19,769900.01,Yes,314063.39,39382.23,0.6185,523449.58,228345.65,4160387.37,Good,3,0,52.02,0.2552,676,Personal,531540.16,60,19.39,0.0,0.0,Rejected
101199,53,Male,Single,1,Undergraduate,Self-employed,80491.56,1003857.07,No,0.0,19458.02,0.2417,517010.23,316763.15,8039819.91,Good,3,0,82.7,0.6463,717,Business,821888.46,36,16.72,600649.49,0.0,Rejected
101200,27,Male,Single,0,Graduate,Business,75495.02,887445.16,Yes,398454.3,14486.69,0.1919,90888.74,50869.71,608768.51,Good,0,0,71.83,0.277,710,Personal,833192.26,60,17.34,0.0,0.0,Rejected
101201,25,Male,Single,2,Graduate,Salaried,145870.13,1751354.56,Yes,788295.4,2192.41,0.02,291391.56,54816.9,6794596.28,Poor,0,1,53.03,0.1434,628,Business,1692981.53,24,18.63,1493725.78,0.0,Rejected
101202,33,Male,Single,0,Graduate,Salaried,124466.45,1345916.55,Yes,86750.01,37862.22,0.3042,1297583.37,749005.96,3504481.58,Poor,0,3,54.46,0.3291,549,Business,496201.44,12,17.66,743305.43,0.0,Rejected
101203,42,Female,Single,2,Postgraduate,Business,82314.98,994104.36,No,0.0,39764.58,0.4831,169690.1,130147.98,15637765.02,Good,1,0,68.74,0.3966,690,Personal,325054.91,72,17.88,0.0,0.0,Rejected
101204,37,Male,Married,1,Graduate,Contract,55898.85,614794.49,No,0.0,11434.77,0.2046,781585.62,593890.67,2860934.77,Good,1,0,83.8,0.6657,690,Auto,493108.12,36,18.09,628748.08,0.0,Rejected
