customer_id,age,gender,marital_status,dependents,education,employment_type,monthly_income,annual_income,existing_loan,existing_loan_amount,monthly_debt,debt_to_income_ratio,savings,bank_balance,assets,credit_history,previous_loans,previous_defaults,payment_history,credit_utilization,credit_score,risk_level
103166,41,Female,Single,1,Undergraduate,Salaried,62144.66,688193.54,Yes,237687.41,23677.59,0.381,233700.6,158050.16,1843405.6,Good,3,1,94.99,0.0701,710,High
103167,29,Male,Married,1,Postgraduate,Contract,94112.24,1140965.67,No,0.0,20203.97,0.2147,56036.59,37209.21,473926.29,Good,5,0,68.61,0.4547,716,High
103168,32,Male,Married,2,Undergraduate,Salaried,98972.34,1161658.29,No,0.0,31361.16,0.3169,47869.22,47246.36,1940936.55,Good,1,1,85.73,0.126,698,High
103169,29,Female,Married,0,Graduate,Self-employed,55662.68,684862.64,Yes,466727.33,27806.14,0.4995,294824.92,275911.84,2136649.72,Good,4,1,56.97,0.2685,643,High
103170,26,Female,Married,1,Graduate,Self-employed,65015.71,695886.74,No,0.0,12506.47,0.1924,289111.4,137220.31,2541511.42,Average,1,0,95.07,0.2458,699,Medium
103171,49,Male,Single,0,Undergraduate,Self-employed,41974.48,522768.31,Yes,732854.68,23082.74,0.5499,182968.76,85974.76,2636581.31,Good,3,0,74.84,0.5018,627,High
103172,45,Male,Married,1,Graduate,Self-employed,16851.02,202298.01,Yes,330455.49,5296.65,0.3143,584295.16,141496.25,6398096.62,Good,2,0,97.59,0.4444,704,Medium
103173,48,Female,Married,0,Undergraduate,Self-employed,42895.3,505100.33,Yes,340906.99,1055.35,0.0246,146072.09,53850.86,5071674.78,Good,2,0,85.75,0.2744,687,High
103174,38,Female,Married,1,Graduate,Contract,30352.8,371855.45,No,0.0,10976.82,0.3616,312011.39,386620.51,1728726.33,Good,1,0,81.44,0.2118,675,High
103175,46,Male,Married,1,Graduate,Salaried,28393.73,346794.42,No,0.0,8308.43,0.2926,488997.41,325148.47,729831.6,Good,3,0,89.13,0.1312,702,High
103176,21,Male,Married,3,Postgraduate,Self-employed,43954.84,498397.01,No,0.0,9564.0,0.2176,109532.46,98201.62,1780908.52,Good,0,0,82.45,0.1427,681,Medium
103177,47,Male,Married,2,Undergraduate,Salaried,238037.52,2874396.92,No,0.0,115406.36,0.4848,159260.83,116999.7,564789.85,Good,2,0,79.9,0.3092,784,High
103178,40,Female,Married,0,Graduate,Salaried,34165.6,421994.58,No,0.0,7841.81,0.2295,190701.14,179840.75,148921.65,Good,3,0,79.46,0.1595,704,Medium
103179,44,Male,Single,2,Postgraduate,Self-employed,85883.05,964925.12,No,0.0,47060.9,0.548,219966.77,209583.39,2955507.25,Good,1,0,86.03,0.2777,706,High
103180,42,Female,Single,0,Graduate,Business,,278919.79,Yes,229278.74,3910.62,0.1696,112758.53,30362.9,679107.45,Poor,1,0,100.0,0.2302,638,High
103181,28,Male,Married,2,Graduate,Contract,76265.23,959262.17,No,0.0,40079.01,0.5255,2799700.69,2002600.11,1739293.82,Good,1,0,64.88,0.2507,737,High
103182,23,Female,Divorced,1,Postgraduate,Business,93986.01,1135540.11,Yes,163141.06,51602.14,0.549,1235371.9,928023.57,439135.96,Good,3,0,80.18,0.2486,715,High
103183,31,Male,Married,1,Postgraduate,Business,35109.41,413388.55,No,0.0,17879.57,0.5093,324889.86,279636.44,3266167.12,Good,2,0,60.09,0.3019,616,High
103184,44,Female,Single,2,Undergraduate,Salaried,45319.39,514047.38,Yes,41710.04,9613.54,0.2121,94720.74,56289.74,604240.13,Poor,3,0,65.97,0.2494,634,High
103185,45,Male,Single,2,Graduate,Salaried,38779.09,444876.59,No,0.0,8312.08,0.2143,1978480.79,1602000.11,8935295.57,Average,1,0,75.06,0.3142,725,Medium
103186,24,Male,Married,2,Graduate,Business,85209.6,1005948.81,Yes,208300.12,6767.77,0.0794,590598.84,358421.48,2323020.04,Poor,3,0,64.8,0.2107,676,High
103187,28,Male,Married,3,Postgraduate,Salaried,75886.65,938929.55,No,0.0,33966.5,0.4476,650986.36,318394.23,1626220.22,Good,1,0,85.26,0.2932,734,High
103188,31,Male,Single,0,Graduate,Business,100475.31,1234293.12,No,0.0,27789.76,0.2766,218583.56,140393.22,4205185.47,Poor,2,0,70.3,0.1253,671,High
103189,34,Male,Single,1,Postgraduate,Business,59397.71,701359.47,No,0.0,14491.3,0.244,420766.22,200655.7,864211.15,Average,0,0,89.06,0.1105,761,Low
103190,24,Female,Married,2,Graduate,Salaried,27864.74,323317.06,No,0.0,7919.88,0.2842,625873.26,605861.84,3931558.12,Average,4,1,65.59,0.4753,569,High
103191,24,Female,Single,3,Undergraduate,Salaried,35132.11,411279.24,No,0.0,4918.7,0.14,58587.51,41551.84,1459720.22,Average,5,0,100.0,0.3476,734,Medium
103192,30,Male,Married,1,Graduate,Salaried,30640.38,384672.3,No,0.0,3229.58,0.1054,280898.95,141034.96,2571936.26,Good,3,0,80.3,0.424,716,High
103193,39,Male,Married,0,Postgraduate,Salaried,40297.08,454023.05,No,0.0,3053.49,0.0758,279970.93,199035.47,3739220.8,Good,1,0,100.0,0.7526,718,Medium
103194,26,Male,Single,0,Graduate,Salaried,46870.34,562802.8,Yes,341250.4,22525.76,0.4806,454224.81,333109.49,390314.57,Good,3,0,80.55,0.2848,710,Medium
103195,37,Female,Married,1,Graduate,Salaried,49966.61,586517.22,Yes,232628.9,12572.75,0.2516,500462.84,229887.06,911785.76,Average,1,1,74.05,0.225,644,High
103196,49,Male,Single,0,Graduate,Business,59538.4,732640.19,Yes,522446.57,10168.68,0.1708,201874.43,186533.86,1960237.2,Good,1,1,73.56,0.2795,596,High
103197,25,Male,Married,0,Graduate,Salaried,23092.71,274367.94,Yes,342263.31,6817.62,0.2952,87787.73,60587.38,698659.51,Good,1,0,60.17,0.3821,710,High
103198,36,Male,Divorced,0,Graduate,Contract,101097.94,1150153.15,No,0.0,19501.19,0.1929,26185.91,21873.12,3465110.91,Good,5,0,80.19,0.0773,774,Medium
103199,48,Male,Married,1,Graduate,Self-employed,75401.37,960458.75,No,0.0,21454.6,0.2845,309247.41,196258.77,1012961.16,Good,5,0,90.0,0.6155,760,Medium
103200,34,Male,Single,3,Graduate,Business,,633315.68,Yes,594081.88,9187.93,0.1753,261179.6,133233.93,1245766.94,Average,1,0,80.97,0.2593,648,High
103201,32,Male,Single,0,Graduate,Salaried,47709.28,575152.81,No,0.0,5698.63,0.1194,109750.65,50198.96,1841383.04,Average,0,1,45.2,0.5046,641,High
103202,50,Male,Single,0,Graduate,Salaried,48455.02,547863.92,No,0.0,3680.96,0.076,154428.54,142819.11,4454256.39,Poor,1,0,77.06,0.2866,622,High
103203,35,Female,Married,0,Graduate,Salaried,52746.11,623451.96,No,0.0,17178.48,0.3257,1388573.86,1312131.89,8605542.18,Good,3,0,64.58,0.5427,712,High
103204,49,Male,Married,1,Postgraduate,Business,82466.04,958575.04,No,0.0,15643.14,0.1897,86782.18,48278.01,936585.78,Average,2,0,87.4,0.1623,708,High
103205,42,Male,Married,1,Graduate,Business,59192.16,706319.89,Yes,166488.15,12696.82,0.2145,42564.45,23100.9,3114978.48,Good,3,0,93.55,0.2153,749,Medium
103206,35,Male,Single,1,Graduate,Salaried,75387.22,834832.32,No,0.0,19012.39,0.2522,308595.6,111750.0,2368730.53,Good,3,0,56.03,0.0976,714,High
103207,43,Female,Divorced,1,Graduate,Salaried,67509.29,812589.77,No,0.0,16348.55,0.2422,125477.59,116906.19,2052421.17,Average,2,0,93.81,0.497,698,Medium
103208,41,Female,Married,1,Graduate,Self-employed,46422.46,574450.26,Yes,500844.78,18729.39,0.4035,574806.17,473395.47,1448568.72,Good,0,1,63.92,0.0793,656,High
103209,48,Male,Single,2,Postgraduate,Salaried,,312029.07,No,0.0,4393.22,0.1649,247942.86,113884.03,767080.33,Good,2,3,60.34,0.0781,592,High
103210,33,Female,Married,0,Postgraduate,Contract,137572.16,1665446.46,Yes,1751252.64,26590.47,0.1933,32454.81,39250.54,2976110.13,Average,1,0,75.31,0.3081,635,High
103211,38,Male,Married,1,Graduate,Self-employed,90732.83,1041360.14,No,0.0,30186.94,0.3327,199663.33,166103.04,472248.67,Good,4,1,84.61,0.4964,631,High
103212,37,Male,Married,1,Graduate,Salaried,131071.51,1675539.29,No,0.0,11412.12,0.0871,154725.13,95370.9,524244.22,Good,5,0,70.97,0.4384,748,Medium
103213,45,Female,Married,2,Graduate,Salaried,49135.13,564352.58,Yes,139580.0,22356.62,0.455,544946.2,495450.6,120949.37,Average,3,0,70.0,0.2267,639,High
103214,28,Female,Single,0,Undergraduate,Salaried,77901.78,925875.09,No,0.0,27229.11,0.3495,284688.22,195061.0,1536534.19,Good,2,0,74.71,0.4034,675,High
103215,48,Male,Married,1,Graduate,Self-employed,46246.19,535999.59,No,0.0,15833.04,0.3424,350161.65,136524.23,563731.22,Average,1,0,72.29,0.0769,712,Medium
103216,43,Male,Married,1,Graduate,Business,93049.14,1072648.23,Yes,398960.02,62530.61,0.672,1702960.29,865293.02,2014140.91,Good,4,0,78.71,0.0499,773,High
103217,25,Male,Married,0,Postgraduate,Self-employed,153799.55,1959219.23,No,0.0,52828.5,0.3435,804534.16,606430.48,1047136.24,Good,2,0,78.13,0.3761,756,Medium
103218,50,Male,Married,1,Graduate,Business,149486.96,1896514.86,No,0.0,37567.12,0.2513,106193.5,79140.18,1684241.69,Good,2,2,91.08,0.0857,690,High
103219,60,Female,Single,0,Graduate,Business,66220.2,777607.52,No,0.0,13775.04,0.208,105952.4,69018.71,2440888.75,Good,1,2,62.66,0.261,617,High
103220,48,Male,Married,2,Undergraduate,Business,97357.35,1326656.57,No,0.0,15867.64,0.163,110337.31,106224.68,3180558.74,Average,1,0,98.25,0.3169,721,Medium
103221,52,Female,Married,1,Graduate,Self-employed,86297.86,1080215.12,No,0.0,39620.86,0.4591,143443.53,58134.73,678895.67,Average,2,0,79.96,0.1824,669,High
103222,39,Male,Married,2,Graduate,Business,70090.32,874483.32,Yes,191401.21,19718.97,0.2813,69246.87,47281.02,1834909.71,Good,4,1,64.56,0.3979,690,High
103223,21,Female,Divorced,1,Graduate,Salaried,82278.5,986789.46,Yes,345656.25,36879.87,0.4482,213826.81,132517.98,1872280.22,Good,4,2,71.55,0.6744,658,High
103224,21,Female,Married,2,Postgraduate,Salaried,42486.98,533717.3,No,0.0,12220.07,0.2876,120911.74,123206.06,1967455.71,Good,3,0,70.45,0.5038,632,High
103225,41,Female,Married,0,Graduate,Business,27891.77,336110.07,Yes,590900.65,23411.77,0.8,238828.72,139375.4,1592932.45,Good,4,1,63.33,0.4325,639,High
103226,32,Male,Married,1,Graduate,Salaried,82394.33,948964.63,No,0.0,7324.4,0.0889,393917.7,355995.9,2734675.46,Poor,5,1,62.94,0.3439,604,High
103227,29,Male,Single,0,Graduate,Salaried,35551.82,425944.27,No,0.0,5346.61,0.1504,281779.42,306078.71,4736323.14,Good,1,0,79.76,0.187,724,Medium
103228,37,Male,Divorced,3,Graduate,Self-employed,40766.72,480159.74,Yes,162985.05,25363.89,0.6222,82251.32,62859.27,5865589.14,Good,3,1,84.86,0.1835,676,High
103229,44,Male,Married,2,Graduate,Self-employed,50987.85,581234.31,Yes,247374.43,7606.45,0.1492,198294.28,182982.04,4855065.86,Poor,2,0,77.99,0.4675,688,Medium
103230,23,Female,Divorced,0,Graduate,Salaried,148610.88,1854327.59,Yes,377647.8,35361.28,0.2379,275693.89,253848.82,864604.27,Average,3,0,100.0,0.6093,740,Medium
103231,34,Male,Married,2,Postgraduate,Self-employed,62613.46,756159.51,Yes,295022.96,11527.0,0.1841,172072.76,161524.16,47942682.65,Average,0,0,71.32,0.0628,737,High
103232,53,Male,Married,0,Postgraduate,Salaried,40003.53,478446.57,No,0.0,9117.15,0.2279,167913.75,80138.9,374014.52,Good,1,0,100.0,0.6019,674,High
103233,27,Male,Single,3,Graduate,Salaried,32980.8,423305.04,No,0.0,5007.75,0.1518,94553.31,70886.63,2476181.09,Poor,1,1,85.04,0.3971,564,High
103234,47,Male,Married,1,Graduate,Contract,58934.0,711700.01,No,0.0,30114.73,0.511,386606.33,175065.92,2155696.32,Good,2,0,95.01,0.1244,762,Medium
103235,33,Male,Married,1,Postgraduate,Salaried,57714.62,726635.72,No,0.0,11551.23,0.2001,327968.79,324058.21,4696387.13,Good,3,2,37.06,0.4948,604,High
103236,43,Male,Divorced,0,Graduate,Salaried,34180.79,392793.6,No,0.0,1521.61,0.0445,145878.49,43149.54,465250.98,Good,4,1,87.73,0.3353,667,High
103237,49,Female,Married,2,Postgraduate,Salaried,69941.72,812702.08,No,0.0,6296.01,0.09,650654.22,552078.02,10352615.02,Poor,5,0,97.27,0.3459,682,Low
103238,45,Male,Married,2,Graduate,Contract,26311.45,315719.84,No,0.0,1476.24,0.0561,34602.18,23925.64,1333809.1,Average,0,0,69.42,0.7291,594,High
103239,47,Male,Married,1,Postgraduate,Salaried,35927.78,432772.71,Yes,208228.06,5655.04,0.1574,53197.97,33932.86,1348988.67,Average,2,0,67.79,0.6023,677,High
103240,26,Male,Single,0,Graduate,Salaried,137474.92,1669257.82,No,0.0,36117.51,0.2627,1860343.37,506286.97,3767432.14,Good,3,0,85.17,0.1948,707,High
103241,49,Male,Married,1,Graduate,Salaried,34148.47,426203.71,No,0.0,9769.36,0.2861,505613.52,354398.93,710936.98,Average,1,1,80.09,0.407,619,High
103242,29,Male,Divorced,1,Postgraduate,Salaried,60310.87,828477.78,Yes,447380.17,6967.89,0.1155,174195.79,66263.43,1259327.67,Good,1,0,80.93,0.0707,748,Medium
103243,41,Female,Married,0,Graduate,Salaried,80211.21,900404.61,Yes,882558.63,21205.5,0.2644,292870.22,183578.02,2067578.47,Average,4,0,78.28,0.0769,700,Medium
103244,41,Male,Married,0,Graduate,Salaried,176590.42,2067161.15,Yes,777526.45,64485.62,0.3652,120099.34,89569.03,3860248.88,Good,4,0,76.09,0.368,728,High
103245,43,Female,Married,0,Graduate,Salaried,149990.03,1828679.4,No,0.0,40746.67,0.2717,929818.15,682434.93,957207.82,Average,1,0,78.6,0.3661,639,High
103246,41,Male,Single,0,Graduate,Business,92836.49,1201025.87,No,0.0,41213.57,0.4439,609752.35,381910.95,9051971.83,Good,2,0,87.16,0.1398,753,Medium
103247,30,Male,Divorced,0,Undergraduate,Salaried,35898.83,426872.54,Yes,179222.92,7555.7,0.2105,111071.78,46850.44,4177819.56,Good,5,0,99.02,0.2635,749,Medium
103248,25,Female,Married,0,Graduate,Business,38332.31,459574.16,No,0.0,16135.2,0.4209,259619.41,173639.69,1531115.18,Good,1,0,94.32,0.2015,737,High
103249,47,Female,Single,1,Graduate,Contract,49880.94,588707.82,No,0.0,9908.2,0.1986,270741.25,303101.34,2648522.35,Good,5,1,79.13,0.2421,652,High
103250,40,Male,Married,0,Graduate,Business,247836.57,3036820.55,No,0.0,76990.05,0.3106,350757.91,184898.5,1799123.94,Good,4,0,84.47,0.5332,773,High
103251,49,Female,Single,2,Undergraduate,Business,85264.03,1021882.1,Yes,210377.12,13235.03,0.1552,89703.71,62544.15,1045756.75,Good,1,0,95.23,0.2163,748,Medium
103252,38,Female,Married,4,Undergraduate,Business,62905.84,779477.18,No,0.0,17641.46,0.2804,211037.71,200225.88,6137911.17,Good,2,0,74.09,0.1135,713,High
103253,24,Male,Single,3,Undergraduate,Salaried,71923.42,905285.76,No,0.0,10007.15,0.1391,112879.95,89110.59,5751648.63,Good,1,0,57.33,0.3898,629,High
103254,48,Male,Single,2,Undergraduate,Salaried,137223.15,1621434.52,No,0.0,35893.66,0.2616,752952.15,500973.47,2500843.06,Good,2,0,82.69,0.4607,748,Medium
103255,34,Male,Married,0,Undergraduate,Salaried,46405.31,578085.95,No,0.0,23787.2,0.5126,492407.5,117154.18,1615636.21,Good,1,0,81.89,0.1858,724,High
103256,41,Male,Married,4,Undergraduate,Self-employed,67532.29,785944.62,No,0.0,27389.35,0.4056,70294.17,38641.85,2187143.2,Good,3,0,89.32,0.3279,747,High
103257,32,Female,Single,2,Graduate,Salaried,57168.19,691987.93,Yes,331058.95,24486.15,0.4283,87324.81,64158.29,757336.85,Good,2,0,100.0,0.4341,778,Medium
103258,54,Male,Married,0,Postgraduate,Self-employed,43534.49,508292.0,No,0.0,5513.36,0.1266,102653.7,72337.12,2358943.74,Good,1,0,82.47,0.02,700,Medium
103259,29,Male,Single,2,Graduate,Business,56488.15,632735.82,No,0.0,7750.53,0.1372,250126.94,211550.88,3772142.47,Good,2,1,54.8,0.4382,607,High
103260,35,Male,Married,2,Undergraduate,Salaried,78602.73,977820.29,No,0.0,8007.45,0.1019,554407.47,132278.0,3273730.87,Poor,0,1,62.45,0.241,549,High
103261,39,Male,Married,0,Graduate,Business,76134.88,876075.09,Yes,647295.02,34158.16,0.4487,466949.26,151543.12,464334.47,Good,2,0,62.03,0.234,687,High
103262,27,Female,Single,2,Postgraduate,Self-employed,139651.4,1626004.8,No,0.0,14652.45,0.1049,756762.56,593213.66,3860452.82,Good,3,1,100.0,0.2993,724,Medium
103263,41,Male,Divorced,2,Graduate,Self-employed,45975.81,543697.84,Yes,545948.85,3346.86,0.0728,491970.01,172751.51,595179.17,Good,4,0,79.17,0.107,751,Medium
103264,54,Male,Married,1,Postgraduate,Salaried,73740.87,952070.66,No,0.0,21727.51,0.2946,204000.21,92593.31,10840320.13,Poor,4,1,68.57,0.7094,572,High
103265,33,Male,Single,1,Postgraduate,Salaried,33593.1,429285.91,Yes,3847374.36,15685.44,0.4669,504653.06,311228.34,2058032.67,Poor,3,0,72.32,0.5287,684,High
103266,42,Female,Married,2,Graduate,Self-employed,62156.94,695701.12,No,0.0,9101.0,0.1464,41977.81,29853.96,1176137.29,Good,1,0,,0.1107,795,Low
103267,21,Female,Married,1,Undergraduate,Business,27784.39,316890.91,No,0.0,6346.55,0.2284,127135.04,101365.04,1347697.31,Average,2,0,69.37,0.3946,618,High
103268,38,Female,Single,0,Graduate,Business,84130.96,1085331.99,No,0.0,48075.61,0.5714,34679.21,48808.37,2884063.62,Good,4,0,,0.0957,768,High
103269,35,Male,Single,0,Postgraduate,Business,175709.11,2292841.74,Yes,77497.5,37514.37,0.2135,109438.09,90611.87,2360190.93,Poor,1,0,78.88,0.5661,657,High
103270,30,Male,Married,1,Undergraduate,Salaried,114281.39,1397619.57,No,0.0,33817.31,0.2959,63624.15,45411.79,274862.82,Average,2,0,100.0,0.1513,696,High
103271,49,Female,Married,1,Postgraduate,Self-employed,52289.2,630914.34,No,0.0,16854.8,0.3223,283853.93,177859.09,8051853.25,Good,1,0,89.81,0.2746,721,High
103272,35,Female,Single,1,Graduate,Self-employed,110728.03,1325418.65,No,0.0,3448.66,0.0311,66637.72,67010.74,2738378.56,Good,1,3,55.89,,591,High
103273,36,Male,Married,0,Graduate,Salaried,28627.73,340518.13,No,0.0,5990.12,0.2092,262253.28,79556.29,925784.39,Good,5,1,86.99,0.123,731,High
103274,34,Female,Single,1,Postgraduate,Self-employed,82444.44,939943.28,No,0.0,7718.82,0.0936,236822.74,128713.71,275498.35,Average,3,0,60.91,0.2186,661,High
103275,21,Male,Single,0,Graduate,Salaried,262156.04,3249983.7,No,0.0,60168.48,0.2295,350351.3,207845.76,8045117.31,Good,2,0,90.53,0.4661,775,Medium
103276,27,Male,Married,1,Graduate,Business,82027.23,947212.22,No,0.0,23180.97,0.2826,254904.75,180674.0,2002762.67,Good,1,2,48.21,0.1369,613,High
103277,48,Female,Married,0,Graduate,Business,55928.22,688669.8,No,0.0,19912.14,0.356,239150.96,166532.24,2228519.44,Good,1,0,67.62,0.7875,660,High
103278,21,Male,Single,1,Graduate,Business,53861.48,647227.31,Yes,171712.64,26820.7,0.498,64391.32,41264.39,954229.45,Good,3,0,75.26,0.2692,745,High
103279,30,Female,Single,3,Graduate,Salaried,75341.1,943690.99,Yes,925256.2,20800.97,0.2761,5010540.52,3684890.42,658346.21,Average,4,0,70.39,0.2636,710,High
103280,34,Male,Married,1,Undergraduate,Self-employed,63057.91,735942.16,Yes,50752.14,17666.94,0.2802,184868.61,162921.56,4050622.2,Good,1,1,59.75,0.5599,641,High
103281,55,Female,Married,1,Postgraduate,Business,49677.28,565694.17,Yes,98947.79,21390.55,0.4306,703168.35,235470.07,2745052.78,Good,2,0,95.63,0.3419,753,Medium
103282,46,Male,Married,3,Undergraduate,Self-employed,,682890.77,No,0.0,31785.7,0.536,415229.14,401381.18,1444110.5,Good,3,0,93.76,0.37,722,Medium
103283,32,Female,Married,2,Postgraduate,Salaried,25812.4,309481.89,Yes,216724.92,15620.82,0.6052,204969.58,58263.69,4366454.97,Good,1,0,,0.1325,722,High
103284,51,Female,Married,0,Undergraduate,Self-employed,96571.26,1151653.56,Yes,376191.93,11539.77,0.1195,128672.55,55604.65,1606170.16,Poor,4,0,68.26,0.679,613,High
103285,31,Male,Single,1,Graduate,Self-employed,116456.39,1325795.24,No,0.0,22936.13,0.197,229580.59,163726.21,603243.44,Good,3,1,64.39,0.1149,688,High
103286,48,Male,Married,0,Postgraduate,Business,94393.18,1108561.17,No,0.0,24292.37,0.2574,333699.91,198485.45,565455.71,Average,1,1,66.04,0.3603,600,High
103287,24,Male,Single,4,Graduate,Business,53113.1,639361.18,Yes,126251.64,11958.62,0.2252,49980.82,41583.37,826581.93,Good,0,1,57.77,0.2126,622,High
103288,49,Male,Married,3,Graduate,Self-employed,78532.7,969036.14,Yes,118892.23,15199.23,0.1935,420491.44,433633.06,1370778.26,Good,5,0,100.0,0.0301,774,Low
103289,34,Female,Single,1,Graduate,Salaried,80686.52,967354.79,Yes,278090.77,7473.64,0.0926,127424.5,41661.46,2235094.7,Good,1,0,63.1,0.0599,693,High
103290,28,Male,Single,1,Postgraduate,Self-employed,54615.3,673775.87,Yes,128657.76,15150.78,0.2774,914242.38,555578.54,1422549.83,Average,3,0,84.46,0.3043,661,High
103291,36,Female,Married,0,Postgraduate,Business,121298.22,1458036.78,Yes,204461.7,28704.5,0.2366,792488.99,94816.76,6713255.5,Good,2,0,91.93,0.4946,738,High
103292,41,Male,Married,1,Graduate,Salaried,,1228216.92,Yes,210450.09,37033.05,0.3625,149948.59,105389.76,1802820.68,Poor,1,0,87.38,0.3716,716,High
103293,33,Male,Married,0,Undergraduate,Business,111799.74,1368445.28,No,0.0,52450.3,0.4691,74766.48,59729.12,3704127.7,Poor,2,1,68.91,0.727,605,High
103294,44,Female,Married,1,Undergraduate,Salaried,77171.09,881893.95,Yes,76733.33,19953.45,0.2586,58625.49,32328.49,1645927.48,Good,4,0,80.72,0.4193,708,High
103295,32,Male,Single,3,Undergraduate,Contract,28170.3,363556.77,No,0.0,14725.93,0.5227,301969.13,245896.71,2461948.64,Good,1,0,75.63,0.2632,682,High
103296,44,Male,Married,0,Postgraduate,Contract,18954.99,228165.08,Yes,178781.9,6280.44,0.3313,241846.28,192139.6,2493299.77,Good,3,3,25.85,0.1502,529,High
103297,42,Male,Married,2,Postgraduate,Contract,49184.78,588139.69,No,0.0,14345.33,0.2917,1314241.49,758261.62,1898511.09,Good,4,1,59.62,0.1733,690,High
103298,37,Male,Divorced,0,Graduate,Salaried,40470.13,490480.73,No,0.0,13847.55,0.3422,116083.01,94927.29,4246667.66,Good,0,0,76.99,0.3453,719,High
103299,34,Male,Married,0,Graduate,Business,62124.42,779465.49,Yes,385506.84,20282.79,0.3265,106306.51,47320.4,425956.04,Average,2,0,85.59,0.4888,671,High
103300,40,Female,Married,0,Graduate,Salaried,34117.03,416215.29,Yes,352392.51,3294.8,0.0966,98404.57,61818.26,1831425.61,Good,3,1,57.84,0.281,563,High
103301,44,Male,Single,1,Undergraduate,Salaried,34253.58,421519.23,Yes,1211807.14,15862.45,0.4631,378879.46,305198.18,1182008.73,Good,1,0,79.68,0.4896,680,High
103302,59,Female,Divorced,0,Postgraduate,Salaried,20964.71,252471.21,No,0.0,11391.9,0.5434,98674.91,76622.12,1291256.6,Good,4,0,89.49,0.4125,766,High
